Date,Time,Open,High,Low,Close,Volume
2014.12.09,0:00,1.2315,1.24475,1.22919,1.23733,175642
2014.12.10,0:00,1.23727,1.24479,1.23618,1.24478,164410
2014.12.11,0:00,1.24476,1.24916,1.23697,1.24099,91860
2014.12.12,0:00,1.24098,1.24843,1.23837,1.24591,90189
2014.12.15,0:00,1.24744,1.24784,1.24143,1.24356,155375
2014.12.16,0:00,1.24357,1.25696,1.24336,1.25101,189667
2014.12.17,0:00,1.25102,1.25155,1.23205,1.23414,178683
2014.12.18,0:00,1.23423,1.23523,1.22659,1.22857,160132
2014.12.19,0:00,1.22857,1.2302,1.22199,1.22265,124421
2014.12.22,0:00,1.22214,1.22723,1.22165,1.22287,80858
2014.12.23,0:00,1.22287,1.22454,1.21646,1.21724,81409
2014.12.24,0:00,1.21726,1.22198,1.21692,1.21873,43001
2014.12.26,0:00,1.21985,1.2211,1.21682,1.21783,24990
2014.12.29,0:00,1.21784,1.22208,1.21427,1.21503,76460
2014.12.30,0:00,1.21523,1.21872,1.21235,1.21588,77152
2014.12.31,0:00,1.21568,1.21696,1.20973,1.21005,51900
2015.01.02,0:00,1.20544,1.20695,1.2,1.20013,80188
2015.01.05,0:00,1.19504,1.19762,1.18603,1.1933,146233
2015.01.06,0:00,1.19329,1.19686,1.1884,1.18896,147338
2015.01.07,0:00,1.18896,1.18963,1.18019,1.18393,156004
2015.01.08,0:00,1.18387,1.18472,1.1754,1.17919,125414
2015.01.09,0:00,1.17924,1.18456,1.17625,1.18389,148258
2015.01.12,0:00,1.18474,1.18707,1.17861,1.18335,124151
2015.01.13,0:00,1.18329,1.18594,1.17529,1.17721,149165
2015.01.14,0:00,1.17721,1.18461,1.17271,1.17891,176073
2015.01.15,0:00,1.17894,1.1792,1.15678,1.16306,252951
2015.01.16,0:00,1.16307,1.16486,1.14598,1.15587,212484
2015.01.19,0:00,1.15498,1.16387,1.15498,1.16043,117349
2015.01.20,0:00,1.16039,1.16148,1.15403,1.15485,125243
2015.01.21,0:00,1.15481,1.16796,1.15412,1.16093,148487
2015.01.22,0:00,1.16093,1.16507,1.1316,1.13649,182186
2015.01.23,0:00,1.1363,1.13735,1.11143,1.12018,196176
2015.01.26,0:00,1.11503,1.12952,1.10974,1.12375,154584
2015.01.27,0:00,1.12364,1.14224,1.12234,1.13803,162375
2015.01.28,0:00,1.13782,1.13828,1.12759,1.12862,160693
2015.01.29,0:00,1.12873,1.13676,1.12617,1.1319,151606
2015.01.30,0:00,1.13188,1.13634,1.12783,1.1285,147772
2015.02.02,0:00,1.13145,1.13619,1.12921,1.134,130078
2015.02.03,0:00,1.13404,1.15333,1.13122,1.14792,175582
2015.02.04,0:00,1.14794,1.14847,1.13153,1.13448,162420
2015.02.05,0:00,1.13444,1.14986,1.13038,1.1476,168475
2015.02.06,0:00,1.14758,1.14851,1.13116,1.13156,144658
2015.02.09,0:00,1.12947,1.13592,1.127,1.13233,128124
2015.02.10,0:00,1.13231,1.13452,1.12727,1.13197,137908
2015.02.11,0:00,1.13196,1.13471,1.12797,1.13356,126111
2015.02.12,0:00,1.13356,1.14227,1.13018,1.14038,162237
2015.02.13,0:00,1.14031,1.1443,1.13797,1.1389,126701
2015.02.16,0:00,1.13977,1.14288,1.13193,1.13517,88471
2015.02.17,0:00,1.13529,1.14489,1.13217,1.14105,139152
2015.02.18,0:00,1.14105,1.14156,1.13335,1.13964,127933
2015.02.19,0:00,1.13961,1.14499,1.13549,1.13673,121195
2015.02.20,0:00,1.13677,1.14295,1.12791,1.13814,163899
2015.02.23,0:00,1.13908,1.13957,1.1295,1.13345,104532
2015.02.24,0:00,1.13352,1.13579,1.12886,1.1339,128446
2015.02.25,0:00,1.13388,1.13883,1.13354,1.13607,116700
2015.02.26,0:00,1.13607,1.13792,1.11833,1.11968,134017
2015.02.27,0:00,1.11966,1.1245,1.11759,1.11913,140808
2015.03.02,0:00,1.11803,1.12404,1.11599,1.11827,108233
2015.03.03,0:00,1.11826,1.12176,1.11545,1.11752,115307
2015.03.04,0:00,1.11752,1.11854,1.10614,1.10763,127243
2015.03.05,0:00,1.10766,1.11142,1.09873,1.10277,148277
2015.03.06,0:00,1.10273,1.10328,1.08386,1.084,150172
2015.03.09,0:00,1.08296,1.09065,1.08225,1.08529,117807
2015.03.10,0:00,1.0853,1.08549,1.06681,1.06798,181619
2015.03.11,0:00,1.06797,1.07165,1.05111,1.05465,198561
2015.03.12,0:00,1.05465,1.06839,1.0494,1.06232,197313
2015.03.13,0:00,1.06238,1.06331,1.04617,1.04942,96275
2015.03.16,0:00,1.04897,1.06191,1.0479,1.05668,137174
2015.03.17,0:00,1.05667,1.06507,1.05511,1.05956,143870
2015.03.18,0:00,1.05955,1.10393,1.05798,1.08311,193199
2015.03.19,0:00,1.08312,1.0919,1.06128,1.06574,249157
2015.03.20,0:00,1.06576,1.08818,1.06552,1.07925,175058
2015.03.23,0:00,1.08679,1.0971,1.07672,1.09446,214748
2015.03.24,0:00,1.09448,1.10289,1.08905,1.0918,204639
2015.03.25,0:00,1.09179,1.10148,1.09006,1.09711,177068
2015.03.26,0:00,1.09711,1.10519,1.08564,1.08748,202761
2015.03.27,0:00,1.08746,1.09486,1.08008,1.08832,192813
2015.03.30,0:00,1.08847,1.08951,1.08097,1.08324,159507
2015.03.31,0:00,1.08323,1.0845,1.07127,1.07314,178591
2015.04.01,0:00,1.07315,1.07996,1.07183,1.0763,186268
2015.04.02,0:00,1.07622,1.09048,1.07501,1.08797,166964
2015.04.03,0:00,1.08799,1.10259,1.08637,1.09656,68346
2015.04.06,0:00,1.1001,1.10355,1.09081,1.09222,85702
2015.04.07,0:00,1.09208,1.09548,1.0803,1.08146,165252
2015.04.08,0:00,1.08147,1.08873,1.0763,1.07803,184825
2015.04.09,0:00,1.07802,1.07886,1.06375,1.06583,170707
2015.04.10,0:00,1.06584,1.06835,1.05676,1.06032,165181
2015.04.13,0:00,1.05853,1.0618,1.05203,1.05668,183295
2015.04.14,0:00,1.05668,1.07072,1.05314,1.06544,181719
2015.04.15,0:00,1.06544,1.07016,1.05708,1.06828,205702
2015.04.16,0:00,1.06831,1.08175,1.06247,1.07603,229852
2015.04.17,0:00,1.07602,1.08484,1.0734,1.08054,210039
2015.04.20,0:00,1.08177,1.08197,1.07124,1.07371,171176
2015.04.21,0:00,1.0737,1.07811,1.06596,1.07351,171252
2015.04.22,0:00,1.07352,1.08006,1.07086,1.07248,184221
2015.04.23,0:00,1.07248,1.08453,1.06659,1.0824,193545
2015.04.24,0:00,1.08236,1.08997,1.07846,1.08734,145250
2015.04.27,0:00,1.08644,1.09261,1.08191,1.08881,107956
2015.04.28,0:00,1.0888,1.09907,1.08598,1.09806,122940
2015.04.29,0:00,1.09804,1.11877,1.09594,1.11277,153020
2015.04.30,0:00,1.11279,1.12658,1.10709,1.12239,172950
2015.05.01,0:00,1.12232,1.12901,1.11744,1.11997,121109
2015.05.04,0:00,1.11941,1.1224,1.11225,1.11454,102420
2015.05.05,0:00,1.11441,1.12228,1.10661,1.11855,125474
2015.05.06,0:00,1.11848,1.13697,1.11745,1.13471,151869
2015.05.07,0:00,1.13459,1.13914,1.12371,1.12656,151569
2015.05.08,0:00,1.12645,1.12892,1.11789,1.11992,159629
2015.05.11,0:00,1.11977,1.12064,1.11307,1.11547,115694
2015.05.12,0:00,1.11542,1.12787,1.1134,1.12127,114882
2015.05.13,0:00,1.12121,1.13825,1.12021,1.13539,122364
2015.05.14,0:00,1.13537,1.14444,1.13403,1.14092,136279
2015.05.15,0:00,1.14085,1.14667,1.13236,1.14513,128630
2015.05.18,0:00,1.1447,1.14496,1.12985,1.13148,112852
2015.05.19,0:00,1.13134,1.13263,1.11187,1.11496,132056
2015.05.20,0:00,1.11495,1.11519,1.10619,1.10935,144476
2015.05.21,0:00,1.10936,1.11811,1.10795,1.11116,131938
2015.05.22,0:00,1.11107,1.12081,1.10019,1.1014,127552
2015.05.25,0:00,1.10017,1.10096,1.09586,1.09771,68670
2015.05.26,0:00,1.0977,1.09819,1.08631,1.08718,182216
2015.05.27,0:00,1.08712,1.0929,1.08189,1.09038,171810
2015.05.28,0:00,1.09038,1.09585,1.0867,1.09481,188255
2015.05.29,0:00,1.09449,1.10059,1.09254,1.09821,169834
2015.06.01,0:00,1.09801,1.09884,1.0887,1.09258,174359
2015.06.02,0:00,1.0927,1.11944,1.09159,1.11505,200552
2015.06.03,0:00,1.11488,1.12849,1.1079,1.12734,317778
2015.06.04,0:00,1.12712,1.13796,1.1222,1.1238,184836
2015.06.05,0:00,1.12371,1.12798,1.1049,1.11112,195570
2015.06.08,0:00,1.11043,1.13065,1.10839,1.1291,185472
2015.06.09,0:00,1.12911,1.13455,1.12139,1.12821,145242
2015.06.10,0:00,1.12822,1.13865,1.12598,1.13222,293554
2015.06.11,0:00,1.13223,1.13312,1.11816,1.12577,239393
2015.06.12,0:00,1.12577,1.12964,1.1151,1.12662,245555
2015.06.15,0:00,1.12113,1.12943,1.11889,1.12844,209265
2015.06.16,0:00,1.12842,1.13295,1.12047,1.12468,184793
2015.06.17,0:00,1.12473,1.13578,1.12051,1.13361,236030
2015.06.18,0:00,1.1336,1.14362,1.13302,1.13586,229613
2015.06.19,0:00,1.13576,1.14008,1.12917,1.13485,168162
2015.06.22,0:00,1.13765,1.14102,1.13116,1.13403,186141
2015.06.23,0:00,1.134,1.13473,1.11348,1.1167,233039
2015.06.24,0:00,1.1168,1.12346,1.11543,1.12031,212190
2015.06.25,0:00,1.12034,1.12277,1.11536,1.12029,167515
2015.06.26,0:00,1.12034,1.12197,1.11298,1.11612,148338
2015.06.29,0:00,1.10017,1.12781,1.09541,1.12352,379164
2015.06.30,0:00,1.12353,1.12442,1.11121,1.11473,242270
2015.07.01,0:00,1.11476,1.11709,1.10426,1.10533,186156
2015.07.02,0:00,1.10532,1.11212,1.10321,1.10836,161962
2015.07.03,0:00,1.10834,1.11177,1.10649,1.11139,116058
2015.07.06,0:00,1.09946,1.10955,1.09691,1.10556,246238
2015.07.07,0:00,1.10556,1.10583,1.09161,1.10109,227544
2015.07.08,0:00,1.10109,1.10927,1.0974,1.10756,241707
2015.07.09,0:00,1.10757,1.1125,1.09914,1.10361,208086
2015.07.10,0:00,1.10359,1.1216,1.10301,1.11595,246962
2015.07.13,0:00,1.10933,1.11967,1.09953,1.10016,240081
2015.07.14,0:00,1.09995,1.10851,1.09652,1.10097,196064
2015.07.15,0:00,1.10093,1.10355,1.09297,1.09468,187947
2015.07.16,0:00,1.09475,1.09625,1.08552,1.08755,185332
2015.07.17,0:00,1.08747,1.09068,1.0828,1.08285,155662
2015.07.20,0:00,1.0832,1.08702,1.08081,1.08245,136539
2015.07.21,0:00,1.08245,1.09689,1.08116,1.09336,148642
2015.07.22,0:00,1.09337,1.09667,1.08691,1.09278,151089
2015.07.23,0:00,1.09277,1.10179,1.09216,1.0985,159078
2015.07.24,0:00,1.09864,1.09957,1.09252,1.09773,135110
2015.07.27,0:00,1.09808,1.11292,1.09689,1.10879,161983
2015.07.28,0:00,1.1088,1.10995,1.10219,1.10591,134711
2015.07.29,0:00,1.1059,1.10839,1.09667,1.09829,173979
2015.07.30,0:00,1.09832,1.09891,1.08932,1.09313,144338
2015.07.31,0:00,1.09314,1.1114,1.0921,1.09839,193010
2015.08.03,0:00,1.09735,1.09959,1.0941,1.095,130447
2015.08.04,0:00,1.09498,1.09874,1.0879,1.08805,140959
2015.08.05,0:00,1.08809,1.09376,1.08479,1.0905,153760
2015.08.06,0:00,1.09051,1.09438,1.08732,1.09244,129169
2015.08.07,0:00,1.09245,1.09782,1.08552,1.09658,156481
2015.08.10,0:00,1.09627,1.10414,1.09251,1.10186,127857
2015.08.11,0:00,1.1019,1.10883,1.09605,1.10413,183249
2015.08.12,0:00,1.10418,1.12139,1.1024,1.11569,195384
2015.08.13,0:00,1.11572,1.11888,1.10799,1.11491,159257
2015.08.14,0:00,1.11492,1.11885,1.10977,1.11091,137229
2015.08.17,0:00,1.11188,1.11247,1.10586,1.10782,120510
2015.08.18,0:00,1.10785,1.10937,1.10169,1.10242,109439
2015.08.19,0:00,1.10257,1.11341,1.10176,1.11204,172596
2015.08.20,0:00,1.1118,1.12446,1.1107,1.1242,171702
2015.08.21,0:00,1.12419,1.13887,1.12292,1.1387,210081
2015.08.24,0:00,1.13777,1.17159,1.13693,1.16177,526009
2015.08.25,0:00,1.16185,1.16216,1.1396,1.15154,404002
2015.08.26,0:00,1.15153,1.15611,1.12915,1.13137,382023
2015.08.27,0:00,1.13138,1.13643,1.12028,1.12472,249803
2015.08.28,0:00,1.12461,1.13096,1.11556,1.1184,204920
2015.08.31,0:00,1.11726,1.12624,1.11701,1.12095,167729
2015.09.01,0:00,1.12096,1.1332,1.12079,1.13148,250389
2015.09.02,0:00,1.13147,1.13192,1.12164,1.12256,188811
2015.09.03,0:00,1.12259,1.12432,1.10871,1.11224,197380
2015.09.04,0:00,1.11225,1.11892,1.10895,1.11474,202179
2015.09.07,0:00,1.11626,1.11776,1.11213,1.11695,139730
2015.09.08,0:00,1.11696,1.12294,1.11523,1.1202,170595
2015.09.09,0:00,1.12022,1.12162,1.11316,1.12067,168514
2015.09.10,0:00,1.12067,1.12953,1.11714,1.12788,239818
2015.09.11,0:00,1.12787,1.13494,1.1254,1.13374,222155
2015.09.14,0:00,1.133,1.1373,1.12834,1.13159,152716
2015.09.15,0:00,1.1316,1.13286,1.12587,1.12681,169173
2015.09.16,0:00,1.12683,1.13204,1.1214,1.12913,154290
2015.09.17,0:00,1.12912,1.1441,1.12844,1.1432,251854
2015.09.18,0:00,1.14329,1.14601,1.1269,1.13003,221593
2015.09.21,0:00,1.12833,1.13298,1.1181,1.1189,164153
2015.09.22,0:00,1.11891,1.12074,1.11132,1.11196,149295
2015.09.23,0:00,1.11197,1.12133,1.11051,1.11855,177617
2015.09.24,0:00,1.11857,1.12957,1.11643,1.12293,188716
2015.09.25,0:00,1.12294,1.12336,1.1116,1.11967,189039
2015.09.28,0:00,1.11937,1.12476,1.1146,1.12439,165676
2015.09.29,0:00,1.12441,1.12811,1.11937,1.12484,172933
2015.09.30,0:00,1.12485,1.12612,1.11571,1.11774,155117
2015.10.01,0:00,1.11764,1.12089,1.11348,1.11943,137978
2015.10.02,0:00,1.11941,1.13183,1.11502,1.12099,209231
2015.10.05,0:00,1.12196,1.12891,1.11732,1.11877,184009
2015.10.06,0:00,1.11876,1.12794,1.11718,1.12718,141389
2015.10.07,0:00,1.12721,1.12841,1.12113,1.1237,161328
2015.10.08,0:00,1.1237,1.13146,1.12344,1.12762,142909
2015.10.09,0:00,1.12759,1.13869,1.1267,1.13581,174052
2015.10.12,0:00,1.13595,1.13967,1.13541,1.13576,110875
2015.10.13,0:00,1.13575,1.14108,1.13438,1.13785,129521
2015.10.14,0:00,1.13786,1.14888,1.13772,1.14732,148387
2015.10.15,0:00,1.1473,1.1495,1.1363,1.13886,178974
2015.10.16,0:00,1.13857,1.13955,1.13341,1.1348,137935
2015.10.19,0:00,1.13594,1.13789,1.13053,1.1326,143508
2015.10.20,0:00,1.13262,1.13869,1.13237,1.13457,112573
2015.10.21,0:00,1.13458,1.13773,1.13337,1.13383,118423
2015.10.22,0:00,1.13384,1.13509,1.10998,1.11081,224105
2015.10.23,0:00,1.1108,1.11395,1.09963,1.1017,216549
2015.10.26,0:00,1.10071,1.10681,1.10036,1.10571,145538
2015.10.27,0:00,1.1057,1.10785,1.10301,1.10499,138054
2015.10.28,0:00,1.10498,1.10956,1.08967,1.09225,179853
2015.10.29,0:00,1.09226,1.09855,1.0902,1.09771,183997
2015.10.30,0:00,1.0977,1.10723,1.09654,1.10065,225736
2015.11.02,0:00,1.10408,1.10524,1.10002,1.10167,134091
2015.11.03,0:00,1.10166,1.10298,1.09356,1.0963,126557
2015.11.04,0:00,1.09629,1.09686,1.08439,1.08599,167880
2015.11.05,0:00,1.086,1.08976,1.08334,1.08763,157315
2015.11.06,0:00,1.08762,1.08935,1.07058,1.07437,167418
2015.11.09,0:00,1.07323,1.07898,1.07193,1.07506,139408
2015.11.10,0:00,1.07507,1.07638,1.06741,1.07236,144656
2015.11.11,0:00,1.07235,1.07735,1.07054,1.07409,139072
2015.11.12,0:00,1.07405,1.08301,1.06909,1.08116,219418
2015.11.13,0:00,1.0812,1.08169,1.07139,1.07671,180573
2015.11.16,0:00,1.07529,1.0758,1.06744,1.06857,169903
2015.11.17,0:00,1.06857,1.06906,1.06305,1.06407,156951
2015.11.18,0:00,1.06405,1.06924,1.06166,1.06586,149719
2015.11.19,0:00,1.06587,1.07628,1.06548,1.07325,180811
2015.11.20,0:00,1.07325,1.07382,1.06395,1.06461,143325
2015.11.23,0:00,1.06383,1.06566,1.05922,1.06356,148240
2015.11.24,0:00,1.06356,1.06732,1.06194,1.06423,149739
2015.11.25,0:00,1.06424,1.06891,1.05656,1.06238,173933
2015.11.26,0:00,1.06239,1.06273,1.05998,1.06092,100451
2015.11.27,0:00,1.06091,1.06378,1.05682,1.05921,115698
2015.11.30,0:00,1.05866,1.05949,1.05577,1.05629,114537
2015.12.01,0:00,1.05631,1.06369,1.05627,1.06311,132007
2015.12.02,0:00,1.06313,1.06359,1.05505,1.06127,155480
2015.12.03,0:00,1.06126,1.09807,1.05199,1.09379,367160
2015.12.04,0:00,1.09381,1.09561,1.0836,1.0876,289239
2015.12.07,0:00,1.08699,1.0887,1.07959,1.08368,155622
2015.12.08,0:00,1.08369,1.09025,1.083,1.08906,155323
2015.12.09,0:00,1.08907,1.10426,1.0879,1.10245,202823
2015.12.10,0:00,1.10246,1.10246,1.09246,1.094,174579
2015.12.11,0:00,1.094,1.10306,1.09264,1.09926,205668
2015.12.14,0:00,1.09822,1.10485,1.09453,1.09913,217663
2015.12.15,0:00,1.09915,1.10595,1.09044,1.09282,190146
2015.12.16,0:00,1.09279,1.10116,1.08872,1.09104,303192
2015.12.17,0:00,1.09105,1.09136,1.08024,1.08252,192835
2015.12.18,0:00,1.08252,1.08743,1.08047,1.0866,219145
2015.12.21,0:00,1.08533,1.09389,1.08475,1.09134,162308
2015.12.22,0:00,1.09135,1.09839,1.09022,1.09557,136213
2015.12.23,0:00,1.09558,1.09564,1.08696,1.09096,132567
2015.12.24,0:00,1.09096,1.09671,1.0903,1.09528,87575
2015.12.28,0:00,1.09522,1.09923,1.09521,1.09646,105464
2015.12.29,0:00,1.0964,1.09915,1.08989,1.09188,114190
2015.12.30,0:00,1.09188,1.09436,1.09017,1.09312,125091
2015.12.31,0:00,1.09313,1.09369,1.08527,1.08612,95299
2016.01.04,0:00,1.08706,1.09461,1.0781,1.08286,214515
2016.01.05,0:00,1.08282,1.08387,1.07105,1.0748,143553
2016.01.06,0:00,1.07476,1.07992,1.07137,1.07799,192736
2016.01.07,0:00,1.07797,1.09397,1.0771,1.09296,227147
2016.01.08,0:00,1.09302,1.09334,1.08032,1.0923,220857
2016.01.11,0:00,1.09163,1.09697,1.08475,1.08586,183482
2016.01.12,0:00,1.08585,1.09,1.08194,1.08568,169912
2016.01.13,0:00,1.0857,1.08875,1.08047,1.08766,180309
2016.01.14,0:00,1.08766,1.0943,1.08345,1.08628,220243
2016.01.15,0:00,1.08626,1.09844,1.08543,1.09104,249898
2016.01.18,0:00,1.09169,1.09275,1.08686,1.08901,133997
2016.01.19,0:00,1.089,1.09388,1.08592,1.0907,157280
2016.01.20,0:00,1.0907,1.09758,1.08771,1.0889,220150
2016.01.21,0:00,1.08888,1.09216,1.07774,1.08726,292270
2016.01.22,0:00,1.08723,1.08764,1.0789,1.07962,181785
2016.01.25,0:00,1.0791,1.08567,1.07876,1.0849,138869
2016.01.26,0:00,1.08491,1.08743,1.08186,1.0868,145233
2016.01.27,0:00,1.08687,1.09161,1.08505,1.08916,198135
2016.01.28,0:00,1.08921,1.09675,1.08695,1.09392,169765
2016.01.29,0:00,1.09393,1.09483,1.08097,1.08291,260365
2016.02.01,0:00,1.08298,1.09126,1.08147,1.08872,143241
2016.02.02,0:00,1.08873,1.09397,1.08832,1.0918,139975
2016.02.03,0:00,1.0918,1.11454,1.09035,1.11034,269349
2016.02.04,0:00,1.11034,1.12388,1.10694,1.12059,301727
2016.02.05,0:00,1.12059,1.12446,1.11086,1.11556,285212
2016.02.08,0:00,1.11406,1.12157,1.10863,1.11923,246062
2016.02.09,0:00,1.11914,1.13376,1.1162,1.12915,371717
2016.02.10,0:00,1.12917,1.13113,1.11602,1.1289,379951
2016.02.11,0:00,1.12891,1.13762,1.12738,1.1322,510370
2016.02.12,0:00,1.13218,1.13334,1.12138,1.1252,305574
2016.02.15,0:00,1.12344,1.1249,1.11278,1.11526,203060
2016.02.16,0:00,1.11527,1.11928,1.1124,1.11409,200628
2016.02.17,0:00,1.11409,1.11789,1.11057,1.11276,202829
2016.02.18,0:00,1.11279,1.11495,1.10707,1.11051,189246
2016.02.19,0:00,1.11052,1.11391,1.10662,1.11272,187548
2016.02.22,0:00,1.1118,1.11244,1.10029,1.1027,167304
2016.02.23,0:00,1.1027,1.10526,1.09899,1.10186,174686
2016.02.24,0:00,1.10183,1.10462,1.09571,1.10109,212795
2016.02.25,0:00,1.10102,1.10496,1.09865,1.10175,171132
2016.02.26,0:00,1.10165,1.10681,1.09116,1.09274,175887
2016.02.29,0:00,1.09137,1.09623,1.08589,1.08724,170514
2016.03.01,0:00,1.08724,1.08933,1.0834,1.08657,180539
2016.03.02,0:00,1.08657,1.08809,1.08254,1.08678,152093
2016.03.03,0:00,1.08678,1.09725,1.08533,1.09552,151613
2016.03.04,0:00,1.09554,1.10432,1.09029,1.10048,216225
2016.03.07,0:00,1.09961,1.10256,1.09398,1.1013,109732
2016.03.08,0:00,1.10132,1.10577,1.09934,1.10094,126596
2016.03.09,0:00,1.10095,1.10347,1.09458,1.09948,121286
2016.03.10,0:00,1.0995,1.12176,1.08217,1.1178,418471
2016.03.11,0:00,1.11785,1.12095,1.10801,1.1145,241410
2016.03.14,0:00,1.11449,1.11761,1.10776,1.11016,167311
2016.03.15,0:00,1.11016,1.11247,1.10713,1.11051,146741
2016.03.16,0:00,1.11051,1.12423,1.10576,1.12118,212145
2016.03.17,0:00,1.12118,1.13423,1.12047,1.13143,243987
2016.03.18,0:00,1.13143,1.13367,1.12557,1.12678,164743
2016.03.21,0:00,1.1269,1.12846,1.12341,1.12387,138991
2016.03.22,0:00,1.12388,1.12598,1.11881,1.12148,173300
2016.03.23,0:00,1.12147,1.12234,1.11593,1.11799,126302
2016.03.24,0:00,1.11798,1.11876,1.11438,1.11781,114880
2016.03.25,0:00,1.11782,1.11791,1.11529,1.11633,63835
2016.03.28,0:00,1.116,1.12196,1.11528,1.1195,59947
2016.03.29,0:00,1.11947,1.13031,1.11688,1.12893,138945
2016.03.30,0:00,1.12893,1.13651,1.12832,1.13363,149142
2016.03.31,0:00,1.13364,1.14116,1.13101,1.13778,160533
2016.04.01,0:00,1.1378,1.14376,1.13347,1.13917,173771
2016.04.04,0:00,1.14008,1.14124,1.1357,1.13878,117176
2016.04.05,0:00,1.13876,1.14048,1.13355,1.13842,137864
2016.04.06,0:00,1.13843,1.14316,1.13263,1.13987,170698
2016.04.07,0:00,1.13987,1.14535,1.13373,1.13773,181362
2016.04.08,0:00,1.13774,1.14189,1.13486,1.13938,138089
2016.04.11,0:00,1.14154,1.14469,1.13718,1.14035,134885
2016.04.12,0:00,1.14039,1.14644,1.13454,1.13842,154039
2016.04.13,0:00,1.13849,1.13908,1.12676,1.12733,141704
2016.04.14,0:00,1.12733,1.12945,1.12334,1.12669,112379
2016.04.15,0:00,1.12665,1.13167,1.12454,1.12805,89234
2016.04.18,0:00,1.13009,1.13317,1.12734,1.13097,121425
2016.04.19,0:00,1.13096,1.13842,1.1303,1.13578,124328
2016.04.20,0:00,1.13577,1.13877,1.12903,1.12954,129764
2016.04.21,0:00,1.12952,1.13978,1.12692,1.12869,173181
2016.04.22,0:00,1.12873,1.13082,1.12168,1.12168,157486
2016.04.25,0:00,1.12176,1.12778,1.12159,1.12626,113176
2016.04.26,0:00,1.12625,1.13392,1.12559,1.12925,91317
2016.04.27,0:00,1.12938,1.13607,1.12712,1.13191,122960
2016.04.28,0:00,1.13196,1.13675,1.12957,1.13472,121864
2016.04.29,0:00,1.1346,1.14589,1.1346,1.1437,96547
2016.05.02,0:00,1.14585,1.15355,1.14479,1.15344,123643
2016.05.03,0:00,1.15343,1.16159,1.14952,1.14958,143121
2016.05.04,0:00,1.14959,1.15291,1.14659,1.14823,150841
2016.05.05,0:00,1.14831,1.14934,1.13855,1.14048,123794
2016.05.06,0:00,1.14049,1.14793,1.13863,1.14039,131677
2016.05.09,0:00,1.13959,1.14194,1.13749,1.1382,112040
2016.05.10,0:00,1.13826,1.14096,1.13582,1.13719,113296
2016.05.11,0:00,1.13718,1.14461,1.13687,1.14258,104235
2016.05.12,0:00,1.14256,1.14287,1.13701,1.13765,113487
2016.05.13,0:00,1.13762,1.13795,1.12824,1.1301,138556
2016.05.16,0:00,1.13113,1.1342,1.1302,1.13168,88566
2016.05.17,0:00,1.13182,1.13483,1.13012,1.13136,102553
2016.05.18,0:00,1.13136,1.13158,1.12139,1.12155,126656
2016.05.19,0:00,1.12156,1.12296,1.11796,1.12026,116329
2016.05.20,0:00,1.12025,1.1237,1.1196,1.12225,81169
2016.05.23,0:00,1.12085,1.12425,1.11871,1.12197,95128
2016.05.24,0:00,1.12198,1.12267,1.11321,1.11403,103087
2016.05.25,0:00,1.11404,1.11664,1.11284,1.11544,86738
2016.05.26,0:00,1.11546,1.12162,1.11491,1.11935,84115
2016.05.27,0:00,1.11934,1.12003,1.11098,1.11098,85199
2016.05.30,0:00,1.1113,1.11443,1.10976,1.1138,61146
2016.05.31,0:00,1.1138,1.1173,1.11218,1.11313,122264
2016.06.01,0:00,1.11312,1.11935,1.11138,1.11884,133756
2016.06.02,0:00,1.11884,1.12196,1.11449,1.11508,125204
2016.06.03,0:00,1.11506,1.13734,1.11363,1.13655,159217
2016.06.06,0:00,1.1353,1.13925,1.1326,1.13502,132336
2016.06.07,0:00,1.13513,1.138,1.13383,1.13571,101546
2016.06.08,0:00,1.13573,1.14103,1.13542,1.13898,99251
2016.06.09,0:00,1.13898,1.14151,1.13052,1.1313,112273
2016.06.10,0:00,1.13135,1.1321,1.12449,1.12508,132304
2016.06.13,0:00,1.1248,1.13027,1.12317,1.12899,130979
2016.06.14,0:00,1.12899,1.12981,1.11885,1.12024,131463
2016.06.15,0:00,1.12025,1.12982,1.11894,1.12593,128240
2016.06.16,0:00,1.12591,1.12945,1.11306,1.12245,168732
2016.06.17,0:00,1.12248,1.12959,1.12225,1.12701,116173
2016.06.20,0:00,1.1329,1.13821,1.13017,1.13064,126714
2016.06.21,0:00,1.13083,1.13492,1.12412,1.12424,101685
2016.06.22,0:00,1.12418,1.13374,1.12362,1.12946,97552
2016.06.23,0:00,1.12943,1.1421,1.12943,1.13765,129103
2016.06.24,0:00,1.13737,1.14259,1.09095,1.10827,340572
2016.06.27,0:00,1.10038,1.10833,1.09704,1.10164,258027
2016.06.28,0:00,1.10166,1.11113,1.10098,1.10606,133960
2016.06.29,0:00,1.10608,1.11301,1.10489,1.11219,130323
2016.06.30,0:00,1.11218,1.1154,1.10235,1.11063,175050
2016.07.01,0:00,1.11057,1.11691,1.10717,1.11286,112896
2016.07.04,0:00,1.11228,1.11591,1.10975,1.11495,69026
2016.07.05,0:00,1.11494,1.11859,1.1062,1.10742,110937
2016.07.06,0:00,1.10743,1.11113,1.10287,1.1099,147157
2016.07.07,0:00,1.10991,1.1107,1.10522,1.10568,92765
2016.07.08,0:00,1.10583,1.11197,1.10017,1.10466,89097
2016.07.11,0:00,1.10452,1.10742,1.10152,1.10555,104969
